1325.4205926978 TESS
1325.4219815679 TESS
1325.4233704380 TESS
1325.4247593080 TESS
1325.4261481781 TESS
1325.4275370482 TESS
1325.4289259183 TESS
1325.4303147884 TESS
1325.4317036586 TESS
1325.4330925287 TESS
1325.4344813988 TESS
1325.4358702689 TESS
1325.4372591390 TESS
1325.4386480091 TESS
1325.4400368793 TESS
1325.4414257494 TESS
1325.4428146195 TESS
1325.4442034898 TESS
1325.4455923599 TESS
1325.4469812301 TESS
1325.4483701002 TESS
1325.4497589704 TESS
1325.4511478405 TESS
1325.4525367108 TESS
1325.4539255810 TESS
1325.4553144511 TESS
1325.4567033213 TESS
1325.4580921915 TESS
1325.4594810618 TESS
1325.4608699320 TESS
1325.4622588022 TESS
1325.4636476724 TESS
1325.4650365427 TESS
1325.4664254129 TESS
1325.4678142831 TESS
1325.4692031533 TESS
1325.4705920236 TESS
1325.4719808939 TESS
1325.4733697641 TESS
1325.4747586344 TESS
1325.4761475047 TESS
1325.4775363749 TESS
1325.4789252453 TESS
1325.4803141155 TESS
1325.4817029858 TESS
1325.4830918562 TESS
1325.4844807264 TESS
1325.4858695967 TESS
1325.4872584671 TESS
1325.4886473374 TESS
1325.4900362076 TESS
1325.4914250780 TESS
1325.4928139483 TESS
1325.4942028187 TESS
1325.4955916890 TESS
1325.4969805593 TESS
1325.4983694297 TESS
1325.4997583001 TESS
1325.5011471705 TESS
1325.5025360408 TESS
1325.5039249112 TESS
1325.5053137816 TESS
1325.5067026520 TESS
1325.5080915223 TESS
1325.5094803928 TESS
1325.5108692631 TESS
1325.5122581336 TESS
1325.5136470039 TESS
1325.5150358744 TESS
1325.5164247448 TESS
1325.5178136152 TESS
1325.5192024856 TESS
1325.5205913561 TESS
1325.5219802265 TESS
1325.5233690970 TESS
1325.5247579673 TESS
1325.5261468378 TESS
1325.5275357082 TESS
1325.5289245787 TESS
1325.5303134492 TESS
1325.5317023197 TESS
1325.5330911902 TESS
1325.5344800606 TESS
1325.5358689311 TESS
1325.5372578016 TESS
1325.5386466721 TESS
1325.5400355426 TESS
1325.5414244132 TESS
1325.5428132836 TESS
1325.5442021541 TESS
1325.5455910247 TESS
1325.5469798952 TESS
1325.5483687657 TESS
1325.5497576363 TESS
1325.5511465068 TESS
1325.5525353773 TESS
1325.5539242479 TESS
1325.5553131184 TESS
1325.5567019890 TESS
1325.5580908596 TESS
1325.5594797300 TESS
1325.5608686006 TESS
1325.5622574712 TESS
1325.5636463419 TESS
1325.5650352125 TESS
1325.5664240830 TESS
1325.5678129536 TESS
1325.5692018242 TESS
1325.5705906948 TESS
1325.5719795654 TESS
1325.5733684360 TESS
1325.5747573066 TESS
1325.5761461773 TESS
1325.5775350479 TESS
1325.5789239185 TESS
1325.5803127891 TESS
1325.5817016598 TESS
1325.5830905304 TESS
1325.5844794011 TESS
1325.5858682718 TESS
1325.5872571423 TESS
1325.5886460130 TESS
1325.5900348837 TESS
1325.5914237544 TESS
1325.5928126251 TESS
1325.5942014957 TESS
1325.5955903664 TESS
1325.5969792371 TESS
1325.5983681077 TESS
1325.5997569784 TESS
1325.6011458492 TESS
1325.6025347199 TESS
1325.6039235906 TESS
1325.6053124613 TESS
1325.6067013320 TESS
1325.6080902028 TESS
1325.6094790735 TESS
1325.6108679442 TESS
1325.6122568150 TESS
1325.6136456857 TESS
1325.6150345565 TESS
1325.6164234272 TESS
1325.6178122980 TESS
1325.6192011687 TESS
1325.6205900395 TESS
1325.6219789102 TESS
1325.6233677810 TESS
1325.6247566518 TESS
1325.6261455226 TESS
1325.6275343933 TESS
1325.6289232641 TESS
1325.6303121349 TESS
1325.6317010057 TESS
1325.6330898765 TESS
1325.6344787473 TESS
1325.6358676181 TESS
1325.6372564889 TESS
1325.6386453597 TESS
1325.6400342305 TESS
1325.6414231014 TESS
1325.6428119723 TESS
1325.6442008431 TESS
1325.6455897139 TESS
1325.6469785848 TESS
1325.6483674556 TESS
1325.6497563264 TESS
1325.6511451973 TESS
1325.6525340682 TESS
1325.6539229391 TESS
1325.6553118099 TESS
1325.6567006808 TESS
1325.6580895516 TESS
1325.6594784225 TESS
1325.6608672935 TESS
1325.6622561643 TESS
1325.6636450352 TESS
1325.6650339061 TESS
1325.6664227770 TESS
1325.6678116478 TESS
1325.6692005188 TESS
1325.6705893897 TESS
1325.6719782606 TESS
1325.6733671315 TESS
1325.6747560025 TESS
1325.6761448734 TESS
1325.6775337443 TESS
1325.6789226152 TESS
1325.6803114863 TESS
1325.6817003572 TESS
1325.6830892281 TESS
1325.6844780990 TESS
1325.6858669700 TESS
1325.6872558410 TESS
1325.6886447119 TESS
1325.6900335830 TESS
1325.6914224539 TESS
1325.6928113248 TESS
1325.6942001958 TESS
1325.6955890668 TESS
1325.6969779378 TESS
1325.6983668088 TESS
1325.6997556798 TESS
1325.7011445508 TESS
1325.7025334217 TESS
1325.7039222928 TESS
1325.7053111638 TESS
1325.7067000349 TESS
1325.7080889059 TESS
1325.7094777768 TESS
1325.7108666479 TESS
1325.7122555189 TESS
1325.7136443899 TESS
1325.7150332610 TESS
1325.7164221320 TESS
1325.7178110031 TESS
1325.7191998741 TESS
1325.7205887451 TESS
1325.7219776163 TESS
1325.7233664873 TESS
1325.7247553584 TESS
1325.7261442294 TESS
1325.7275331004 TESS
1325.7289219716 TESS
1325.7303108426 TESS
1325.7316997137 TESS
1325.7330885848 TESS
1325.7344774559 TESS
1325.7358663270 TESS
1325.7372551981 TESS
1325.7386440692 TESS
1325.7400329403 TESS
1325.7414218114 TESS
1325.7428106826 TESS
1325.7441995536 TESS
1325.7455884248 TESS
1325.7469772959 TESS
1325.7483661670 TESS
1325.7497550381 TESS
1325.7511439093 TESS
1325.7525327804 TESS
1325.7539216516 TESS
1325.7553105227 TESS
1325.7566993939 TESS
1325.7580882651 TESS
1325.7594771362 TESS
1325.7608660074 TESS
1325.7622548785 TESS
1325.7636437497 TESS
1325.7650326208 TESS
1325.7664214920 TESS
1325.7678103632 TESS
1325.7691992343 TESS
1325.7705881056 TESS
1325.7719769767 TESS
1325.7733658479 TESS
1325.7747547192 TESS
1325.7761435903 TESS
1325.7775324615 TESS
1325.7789213327 TESS
1325.7803102039 TESS
1325.7816990752 TESS
1325.7830879463 TESS
1325.7844768176 TESS
1325.7858656888 TESS
1325.7872545600 TESS
1325.7886434312 TESS
1325.7900323025 TESS
1325.7914211737 TESS
1325.7928100450 TESS
1325.7941989162 TESS
1325.7955877874 TESS
1325.7969766587 TESS
1325.7983655300 TESS
1325.7997544013 TESS
1325.8011432724 TESS
1325.8025321437 TESS
1325.8039210150 TESS
1325.8053098862 TESS
1325.8066987575 TESS
1325.8080876288 TESS
1325.8094765000 TESS
1325.8108653714 TESS
1325.8122542427 TESS
1325.8136431140 TESS
1325.8150319852 TESS
1325.8164208565 TESS
1325.8178097278 TESS
1325.8191985992 TESS
1325.8205874705 TESS
1325.8219763417 TESS
1325.8233652131 TESS
1325.8247540844 TESS
1325.8261429557 TESS
1325.8275318270 TESS
1325.8289206983 TESS
1325.8303095697 TESS
1325.8316984410 TESS
1325.8330873124 TESS
1325.8344761838 TESS
1325.8358650550 TESS
1325.8372539264 TESS
1325.8386427977 TESS
1325.8400316691 TESS
1325.8414205405 TESS
1325.8428094119 TESS
1325.8441982831 TESS
1325.8455871545 TESS
1325.8469760259 TESS
1325.8483648973 TESS
1325.8497537687 TESS
1325.8511426401 TESS
1325.8525315113 TESS
1325.8539203827 TESS
1325.8553092541 TESS
1325.8566981255 TESS
1325.8580869969 TESS
1325.8594758684 TESS
1325.8608647398 TESS
1325.8622536112 TESS
1325.8636424826 TESS
1325.8650313540 TESS
1325.8664202254 TESS
1325.8678090967 TESS
1325.8691979682 TESS
1325.8705868396 TESS
1325.8719757110 TESS
1325.8733645825 TESS
1325.8747534539 TESS
1325.8761423253 TESS
1325.8775311968 TESS
1325.8789200682 TESS
1325.8803089397 TESS
1325.8816978111 TESS
1325.8830866826 TESS
1325.8844755540 TESS
1325.8858644255 TESS
1325.8872532969 TESS
1325.8886421684 TESS
1325.8900310399 TESS
1325.8914199113 TESS
1325.8928087828 TESS
1325.8941976543 TESS
1325.8955865257 TESS
1325.8969753972 TESS
1325.8983642687 TESS
1325.8997531402 TESS
1325.9011420117 TESS
1325.9025308832 TESS
1325.9039197546 TESS
1325.9053086261 TESS
1325.9066974976 TESS
1325.9080863691 TESS
1325.9094752406 TESS
1325.9108641121 TESS
1325.9122529836 TESS
1325.9136418551 TESS
1325.9150307267 TESS
1325.9164195983 TESS
1325.9178084698 TESS
1325.9191973413 TESS
1325.9205862128 TESS
1325.9219750843 TESS
1325.9233639559 TESS
1325.9247528274 TESS
1325.9261416989 TESS
1325.9275305704 TESS
1325.9289194420 TESS
1325.9303083135 TESS
1325.9316971852 TESS
1325.9330860567 TESS
1325.9344749282 TESS
1325.9358637998 TESS
1325.9372526713 TESS
1325.9386415429 TESS
1325.9400304144 TESS
1325.9414192860 TESS
1325.9428081577 TESS
1325.9441970292 TESS
1325.9455859008 TESS
1325.9469747723 TESS
1325.9483636439 TESS
1325.9497525155 TESS
1325.9511413870 TESS
1325.9525302587 TESS
1325.9539191303 TESS
1325.9553080019 TESS
1325.9566968735 TESS
1325.9580857450 TESS
1325.9594746167 TESS
1325.9608634883 TESS
1325.9622523599 TESS
1325.9650301031 TESS
1325.9664189748 TESS
1325.9678078464 TESS
1325.9691967180 TESS
1325.9705855896 TESS
1325.9719744613 TESS
1325.9733633329 TESS
1325.9747522045 TESS
1325.9761410761 TESS
1325.9775299479 TESS
1325.9789188195 TESS
1325.9803076911 TESS
1325.9816965627 TESS
1325.9830854343 TESS
1325.9844743061 TESS
1325.9858631777 TESS
1325.9872520493 TESS
1325.9886409211 TESS
1325.9900297927 TESS
1325.9914186643 TESS
1325.9928075360 TESS
1325.9941964077 TESS
1325.9955852794 TESS
1325.9969741510 TESS
1325.9983630228 TESS
1325.9997518944 TESS
1326.0011407661 TESS
1326.0025296377 TESS
1326.0039185095 TESS
1326.0053073811 TESS
1326.0066962528 TESS
1326.0080851246 TESS
1326.0094739962 TESS
1326.0108628679 TESS
1326.0122517397 TESS
1326.0136406113 TESS
1326.0150294830 TESS
1326.0164183548 TESS
1326.0178072265 TESS
1326.0191960983 TESS
1326.0205849699 TESS
1326.0219738416 TESS
1326.0233627133 TESS
1326.0247515851 TESS
1326.0261404568 TESS
1326.0275293286 TESS
1326.0289182003 TESS
1326.0303070720 TESS
1326.0316959438 TESS
1326.0330848155 TESS
1326.0344736873 TESS
1326.0358625590 TESS
1326.0372514307 TESS
1326.0386403025 TESS
1326.0400291742 TESS
1326.0414180461 TESS
1326.0428069178 TESS
1326.0441957895 TESS
1326.0455846613 TESS
1326.0469735330 TESS
1326.0483624049 TESS
1326.0497512766 TESS
1326.0511401483 TESS
1326.0525290201 TESS
1326.0539178919 TESS
1326.0553067637 TESS
1326.0566956355 TESS
1326.0580845073 TESS
1326.0594733790 TESS
1326.0608622509 TESS
1326.0622511226 TESS
1326.0636399944 TESS
1326.0650288662 TESS
1326.0664177380 TESS
1326.0678066098 TESS
1326.0691954816 TESS
1326.0705843534 TESS
1326.0719732252 TESS
1326.0733620971 TESS
1326.0747509688 TESS
1326.0761398407 TESS
1326.0775287125 TESS
1326.0789175843 TESS
1326.0803064561 TESS
1326.0816953280 TESS
1326.0830841997 TESS
1326.0844730716 TESS
1326.0858619434 TESS
1326.0872508153 TESS
1326.0886396871 TESS
1326.0900285589 TESS
1326.0914174307 TESS
1326.0928063026 TESS
1326.0941951744 TESS
1326.0955840463 TESS
1326.0969729181 TESS
1326.0983617900 TESS
1326.0997506618 TESS
1326.1011395337 TESS
1326.1025284056 TESS
1326.1039172774 TESS
1326.1053061493 TESS
1326.1066950211 TESS
1326.1080838930 TESS
1326.1094727648 TESS
1326.1108616367 TESS
1326.1122505087 TESS
1326.1136393805 TESS
1326.1150282524 TESS
1326.1164171242 TESS
1326.1178059961 TESS
1326.1191948680 TESS
1326.1205837399 TESS
1326.1219726118 TESS
1326.1233614836 TESS
1326.1247503556 TESS
1326.1261392274 TESS
1326.1275280993 TESS
1326.1289169713 TESS
1326.1303058431 TESS
1326.1316947151 TESS
1326.1330835869 TESS
1326.1344724588 TESS
1326.1358613308 TESS
1326.1372502026 TESS
1326.1386390746 TESS
1326.1400279464 TESS
1326.1414168184 TESS
1326.1428056903 TESS
1326.1441945622 TESS
1326.1455834342 TESS
1326.1469723061 TESS
1326.1483611780 TESS
1326.1497500499 TESS
1326.1511389219 TESS
1326.1525277938 TESS
1326.1539166657 TESS
1326.1553055377 TESS
1326.1566944096 TESS
1326.1580832816 TESS
1326.1594721534 TESS
1326.1608610254 TESS
1326.1622498974 TESS
1326.1636387694 TESS
1326.1650276413 TESS
1326.1664165132 TESS
1326.1678053852 TESS
1326.1691942571 TESS
1326.1705831291 TESS
1326.1719720011 TESS
1326.1733608730 TESS
1326.1747497450 TESS
1326.1761386170 TESS
1326.1775274890 TESS
1326.1789163609 TESS
1326.1803052329 TESS
1326.1816941049 TESS
1326.1830829768 TESS
1326.1844718488 TESS
1326.1858607208 TESS
1326.1872495927 TESS
1326.1886384647 TESS
1326.1900273367 TESS
1326.1914162087 TESS
1326.1928050807 TESS
1326.1941939527 TESS
1326.1955828247 TESS
1326.1969716967 TESS
1326.1983605686 TESS
1326.1997494407 TESS
1326.2011383127 TESS
1326.2025271847 TESS
1326.2039160566 TESS
1326.2053049287 TESS
1326.2066938007 TESS
1326.2080826727 TESS
1326.2094715447 TESS
1326.2108604167 TESS
1326.2122492888 TESS
1326.2136381608 TESS
1326.2150270327 TESS
1326.2164159048 TESS
1326.2178047768 TESS
1326.2191936489 TESS
1326.2205825209 TESS
1326.2219713930 TESS
1326.2233602649 TESS
1326.2247491370 TESS
1326.2261380090 TESS
1326.2275268811 TESS
1326.2289157530 TESS
1326.2303046251 TESS
1326.2316934972 TESS
1326.2330823692 TESS
1326.2344712413 TESS
1326.2358601134 TESS
1326.2372489853 TESS
1326.2386378574 TESS
1326.2400267295 TESS
1326.2414156015 TESS
1326.2428044736 TESS
1326.2441933456 TESS
1326.2455822177 TESS
1326.2469710897 TESS
1326.2483599618 TESS
1326.2497488339 TESS
1326.2511377060 TESS
1326.2525265781 TESS
1326.2539154500 TESS
1326.2553043221 TESS
1326.2566931942 TESS
1326.2580820663 TESS
1326.2594709384 TESS
1326.2608598105 TESS
1326.2622486826 TESS
1326.2636375546 TESS
1326.2650264267 TESS
1326.2664152988 TESS
1326.2678041709 TESS
1326.2691930430 TESS
1326.2705819151 TESS
1326.2719707872 TESS
1326.2733596592 TESS
1326.2747485313 TESS
1326.2761374034 TESS
1326.2775262755 TESS
1326.2789151476 TESS
1326.2803040197 TESS
1326.2816928919 TESS
1326.2830817640 TESS
1326.2844706361 TESS
1326.2858595081 TESS
1326.2872483802 TESS
1326.2886372523 TESS
1326.2900261245 TESS
1326.2914149966 TESS
1326.2928038687 TESS
1326.2941927408 TESS
1326.2955816130 TESS
1326.2969704851 TESS
1326.2983593572 TESS
1326.2997482294 TESS
1326.3011371015 TESS
1326.3025259735 TESS
1326.3039148457 TESS
1326.3053037178 TESS
1326.3066925900 TESS
1326.3080814621 TESS
1326.3094703342 TESS
1326.3108592064 TESS
1326.3122480785 TESS
1326.3136369507 TESS
1326.3150258228 TESS
1326.3164146950 TESS
1326.3178035671 TESS
1326.3191924393 TESS
1326.3205813114 TESS
1326.3219701836 TESS
1326.3233590557 TESS
1326.3247479279 TESS
1326.3261368001 TESS
1326.3275256722 TESS
1326.3289145444 TESS
1326.3303034165 TESS
1326.3316922887 TESS
1326.3330811609 TESS
1326.3344700329 TESS
1326.3358589052 TESS
1326.3372477774 TESS
1326.3386366494 TESS
1326.3400255216 TESS
1326.3414143939 TESS
1326.3428032661 TESS
1326.3441921381 TESS
1326.3455810103 TESS
1326.3469698825 TESS
1326.3483587548 TESS
1326.3525253712 TESS
1326.3539142435 TESS
1326.3553031157 TESS
1326.3566919879 TESS
1326.3580808601 TESS
1326.3594697323 TESS
1326.3608586044 TESS
1326.3622474766 TESS
1326.3636363488 TESS
1326.3650252210 TESS
1326.3664140932 TESS
1326.3678029654 TESS
1326.3691918376 TESS
1326.3705807098 TESS
1326.3719695820 TESS
1326.3733584542 TESS
1326.3747473264 TESS
1326.3761361986 TESS
1326.3775250708 TESS
1326.3789139430 TESS
1326.3803028153 TESS
1326.3816916875 TESS
1326.3830805597 TESS
1326.3844694319 TESS
1326.3858583041 TESS
1326.3872471763 TESS
1326.3886360485 TESS
1326.3900249209 TESS
1326.3914137931 TESS
1326.3928026653 TESS
1326.3941915375 TESS
1326.3955804097 TESS
1326.3969692820 TESS
1326.3983581542 TESS
1326.3997470264 TESS
1326.4011358986 TESS
1326.4025247709 TESS
1326.4039136431 TESS
1326.4053025153 TESS
1326.4066913877 TESS
1326.4080802599 TESS
1326.4094691321 TESS
1326.4108580044 TESS
1326.4122468766 TESS
1326.4136357488 TESS
1326.4150246211 TESS
1326.4164134933 TESS
1326.4178023656 TESS
1326.4191912378 TESS
1326.4205801100 TESS
1326.4219689824 TESS
1326.4233578546 TESS
1326.4247467269 TESS
1326.4261355991 TESS
1326.4275244714 TESS
1326.4289133436 TESS
1326.4303022159 TESS
1326.4316910881 TESS
1326.4330799605 TESS
1326.4344688327 TESS
1326.4358577050 TESS
1326.4372465772 TESS
1326.4386354495 TESS
1326.4400243218 TESS
1326.4414131940 TESS
1326.4428020663 TESS
1326.4441909386 TESS
1326.4455798109 TESS
1326.4469686832 TESS
1326.4483575554 TESS
1326.4497464277 TESS
1326.4511353000 TESS
1326.4525241722 TESS
1326.4539130446 TESS
1326.4553019169 TESS
1326.4566907892 TESS
1326.4580796614 TESS
1326.4594685337 TESS
1326.4608574060 TESS
1326.4622462784 TESS
1326.4636351506 TESS
1326.4650240229 TESS
1326.4664128952 TESS
1326.4678017675 TESS
1326.4691906398 TESS
1326.4705795120 TESS
1326.4719683844 TESS
1326.4733572567 TESS
1326.4747461290 TESS
1326.4761350013 TESS
1326.4775238736 TESS
1326.4789127460 TESS
1326.4803016183 TESS
1326.4816904905 TESS
1326.4830793628 TESS
1326.4844682351 TESS
1326.4858571075 TESS
1326.4872459798 TESS
1326.4886348521 TESS
1326.4900237244 TESS
1326.4914125967 TESS
1326.4928014691 TESS
1326.4941903414 TESS
1326.4955792137 TESS
1326.4969680860 TESS
1326.4983569583 TESS
1326.4997458307 TESS
1326.5011347030 TESS
1326.5025235753 TESS
1326.5039124477 TESS
1326.5053013201 TESS
1326.5066901924 TESS
1326.5080790647 TESS
1326.5094679370 TESS
1326.5108568093 TESS
1326.5122456817 TESS
1326.5136345540 TESS
1326.5150234264 TESS
1326.5164122987 TESS
1326.5178011710 TESS
1326.5191900434 TESS
1326.5205789157 TESS
1326.5219677880 TESS
1326.5233566604 TESS
1326.5247455328 TESS
1326.5261344051 TESS
1326.5275232774 TESS
1326.5289121498 TESS
1326.5303010222 TESS
1326.5316898945 TESS
1326.5330787669 TESS
1326.5344676392 TESS
1326.5358565116 TESS
1326.5372453839 TESS
1326.5386342563 TESS
1326.5400231286 TESS
1326.5414120010 TESS
1326.5428008734 TESS
1326.5441897457 TESS
1326.5455786181 TESS
1326.5469674905 TESS
1326.5483563628 TESS
1326.5497452352 TESS
1326.5511341075 TESS
1326.5525229800 TESS
1326.5539118523 TESS
1326.5553007246 TESS
1326.5566895971 TESS
1326.5580784694 TESS
1326.5594673418 TESS
1326.5608562141 TESS
1326.5622450866 TESS
1326.5636339589 TESS
1326.5650228313 TESS
1326.5664117036 TESS
1326.5678005761 TESS
1326.5691894484 TESS
1326.5705783208 TESS
1326.5719671932 TESS
1326.5733560656 TESS
1326.5747449379 TESS
1326.5761338104 TESS
1326.5775226828 TESS
1326.5789115551 TESS
1326.5803004275 TESS
1326.5816892999 TESS
1326.5830781723 TESS
1326.5844670447 TESS
1326.5858559171 TESS
1326.5872447895 TESS
1326.5886336619 TESS
1326.5900225343 TESS
1326.5914114067 TESS
1326.5928002791 TESS
1326.5941891514 TESS
1326.5955780239 TESS
1326.5969668963 TESS
1326.5983557686 TESS
1326.5997446411 TESS
1326.6011335135 TESS
1326.6025223859 TESS
1326.6039112583 TESS
1326.6053001307 TESS
1326.6066890031 TESS
1326.6080778756 TESS
1326.6094667479 TESS
1326.6108556203 TESS
1326.6122444928 TESS
1326.6136333652 TESS
1326.6150222376 TESS
1326.6164111100 TESS
1326.6177999824 TESS
1326.6191888548 TESS
1326.6205777273 TESS
1326.6219665997 TESS
1326.6233554721 TESS
1326.6247443446 TESS
1326.6261332169 TESS
1326.6275220893 TESS
1326.6289109618 TESS
1326.6302998342 TESS
1326.6316887066 TESS
1326.6330775791 TESS
1326.6344664515 TESS
1326.6358553240 TESS
1326.6372441964 TESS
1326.6386330688 TESS
1326.6400219413 TESS
1326.6414108137 TESS
1326.6427996861 TESS
1326.6441885586 TESS
1326.6455774310 TESS
1326.6469663034 TESS
1326.6483551759 TESS
1326.6497440483 TESS
1326.6511329208 TESS
1326.6525217932 TESS
1326.6539106656 TESS
1326.6552995381 TESS
1326.6566884105 TESS
1326.6580772829 TESS
1326.6594661554 TESS
1326.6608550278 TESS
1326.6622439003 TESS
1326.6636327727 TESS
1326.6650216451 TESS
1326.6664105177 TESS
1326.6677993901 TESS
1326.6691882625 TESS
1326.6705771350 TESS
1326.6719660074 TESS
1326.6733548799 TESS
1326.6747437523 TESS
1326.6761326247 TESS
1326.6775214973 TESS
1326.6789103697 TESS
1326.6802992422 TESS
1326.6816881146 TESS
1326.6830769870 TESS
1326.6844658596 TESS
1326.6858547320 TESS
1326.6872436045 TESS
1326.6900213494 TESS
1326.6914102219 TESS
1326.6927990943 TESS
1326.6941879668 TESS
1326.6955768393 TESS
1326.6969657117 TESS
1326.6983545842 TESS
1326.6997434566 TESS
1326.7011323292 TESS
1326.7025212016 TESS
1326.7039100740 TESS
1326.7052989466 TESS
1326.7066878190 TESS
1326.7080766915 TESS
1326.7094655640 TESS
1326.7108544365 TESS
1326.7122433089 TESS
1326.7150210539 TESS
1326.7164099263 TESS
1326.7177987989 TESS
1326.7191876713 TESS
1326.7205765439 TESS
1326.7219654163 TESS
1326.7233542887 TESS
1326.7247431613 TESS
1326.7261320337 TESS
1326.7275209063 TESS
1326.7289097787 TESS
1326.7302986512 TESS
1326.7316875237 TESS
1326.7330763961 TESS
1326.7344652687 TESS
1326.7358541411 TESS
1326.7372430137 TESS
1326.7386318861 TESS
1326.7400207587 TESS
1326.7414096311 TESS
1326.7427985037 TESS
1326.7441873761 TESS
1326.7455762487 TESS
1326.7469651211 TESS
1326.7483539936 TESS
1326.7497428661 TESS
1326.7511317386 TESS
1326.7525206111 TESS
1326.7539094836 TESS
1326.7552983562 TESS
1326.7566872286 TESS
1326.7580761012 TESS
1326.7594649736 TESS
1326.7608538462 TESS
1326.7622427186 TESS
1326.7636315911 TESS
1326.7650204637 TESS
1326.7664093361 TESS
1326.7677982087 TESS
1326.7691870812 TESS
1326.7705759537 TESS
1326.7719648262 TESS
1326.7733536987 TESS
1326.7747425712 TESS
1326.7761314438 TESS
1326.7775203162 TESS
1326.7789091888 TESS
1326.7802980613 TESS
1326.7816869337 TESS
1326.7830758063 TESS
1326.7844646789 TESS
1326.7858535514 TESS
1326.7872424238 TESS
1326.7886312964 TESS
1326.7900201689 TESS
1326.7914090414 TESS
1326.7927979139 TESS
1326.7941867865 TESS
1326.7955756590 TESS
1326.7969645315 TESS
1326.7983534040 TESS
1326.7997422766 TESS
1326.8011311491 TESS
1326.8025200216 TESS
1326.8039088941 TESS
1326.8052977667 TESS
1326.8066866392 TESS
1326.8080755118 TESS
1326.8094643842 TESS
1326.8108532568 TESS
1326.8122421293 TESS
1326.8136310019 TESS
1326.8150198744 TESS
1326.8164087469 TESS
1326.8177976194 TESS
1326.8191864920 TESS
1326.8205753645 TESS
1326.8219642371 TESS
1326.8233531096 TESS
1326.8247419821 TESS
1326.8261308546 TESS
1326.8275197272 TESS
1326.8289085997 TESS
1326.8302974723 TESS
1326.8316863448 TESS
1326.8330752174 TESS
1326.8344640899 TESS
1326.8358529625 TESS
1326.8372418349 TESS
1326.8386307075 TESS
1326.8400195800 TESS
1326.8414084526 TESS
1326.8427973251 TESS
1326.8441861977 TESS
1326.8455750702 TESS
1326.8469639428 TESS
1326.8483528154 TESS
1326.8497416879 TESS
1326.8511305605 TESS
1326.8525194330 TESS
1326.8539083056 TESS
1326.8552971781 TESS
1326.8566860507 TESS
1326.8580749232 TESS
1326.8594637958 TESS
1326.8608526683 TESS
1326.8622415409 TESS
1326.8636304134 TESS
1326.8650192860 TESS
1326.8664081585 TESS
1326.8677970311 TESS
1326.8691859036 TESS
1326.8705747762 TESS
1326.8719636488 TESS
1326.8733525213 TESS
1326.8747413939 TESS
1326.8761302664 TESS
1326.8775191390 TESS
1326.8789080115 TESS
1326.8802968841 TESS
1326.8816857567 TESS
1326.8830746293 TESS
1326.8844635018 TESS
1326.8858523744 TESS
1326.8872412470 TESS
1326.8886301195 TESS
1326.8900189921 TESS
1326.8914078646 TESS
1326.8927967372 TESS
1326.8941856098 TESS
1326.8955744824 TESS
1326.8969633549 TESS
1326.8983522275 TESS
1326.8997411000 TESS
1326.9011299726 TESS
1326.9025188451 TESS
1326.9039077178 TESS
1326.9052965904 TESS
1326.9066854629 TESS
1326.9080743355 TESS
1326.9094632080 TESS
1326.9108520806 TESS
1326.9122409533 TESS
1326.9136298258 TESS
1326.9150186984 TESS
1326.9164075709 TESS
1326.9177964435 TESS
1326.9191853161 TESS
1326.9205741887 TESS
1326.9219630612 TESS
